ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005002599338510,https://ae01.alicdn.com/kf/Hcabaddd64f254adfa2990a3361d176efe.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2446954706/p/1/e/6/t/10301/347477084521.mp4,TuangBiang Women 2023 Summer Solid Color O-Neck Cotton T-Shirts Ladies High Quality Casual Fashion Short Sleeve Yellow Soft Tops,EUR 17.93,EUR 11.29,37%,EUR,8.0,EUR 0.90,8.0,EUR 0.90,6,100.0%,https://s.click.aliexpress.com/e/_oommrW2,,,,,,
1005001565553459,https://ae01.alicdn.com/kf/S95554bbf00d9492399a3ac4e1ccc34a4b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3872559624/p/1/e/6/t/10301/319122284489.mp4,2023 Autumn Women's Shirts Satin Blouse for Women Long Sleeve Shirt Silk White Shirt OL Woman Solid Blouses Pullover Ladies Tops,EUR 13.83,EUR 13.39,3%,EUR,8.0,EUR 1.07,8.0,EUR 1.07,134,90.8%,https://s.click.aliexpress.com/e/_okzueru,,,,,,
1005003216269775,https://ae01.alicdn.com/kf/H0f9ecb7788504dfb8a7d12e2dbc7aada4.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2446954706/p/1/e/6/t/10301/325313815288.mp4,TuangBiang Fashion V-Neck Women Cotton T-Shirts Two Pockets Loose Autumn Tshirt Coffee Korean High Quality 2023 Long Sleeve Tops,EUR 34.08,EUR 12.95,62%,EUR,8.0,EUR 1.04,8.0,EUR 1.04,56,100.0%,https://s.click.aliexpress.com/e/_oky6zgm,,,,,,
1005004645008417,https://ae01.alicdn.com/kf/S3a0467f2b7a64c7ba4916f3ec11519d4z.jpg,,Elegant Lapel Spliced Long Sleeve Button Shirt Women's Clothing 2022 Autumn New Casual Tops Loose All-match Office Lady Blous,EUR 27.74,EUR 18.03,35%,EUR,8.0,EUR 1.44,8.0,EUR 1.44,25,95.0%,https://s.click.aliexpress.com/e/_olGyeWe,,,,,,
1005006157268599,https://ae01.alicdn.com/kf/Se6f9316f698f478ab0c2edde560ed14aF.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/254457353/p/1/e/6/t/10301/4000125110660.mp4,CHIC VEN Women's Woolen Coats Loose Casual Double Breasted Retro Double-sided Jacket Office Lady Outerwear Autumn Winter 2023,EUR 87.78,EUR 81.91,6%,EUR,8.0,EUR 6.55,8.0,EUR 6.55,703,99.2%,https://s.click.aliexpress.com/e/_oFUMQEm,,,,,,
4000053490205,https://ae01.alicdn.com/kf/S7a82d33683e046d19b93c9c5533f1d3cO.jpg,,LETSFIND Women Solid Leggings Black Blue Grey wine red Colour High Waist Comfortable High Elasticity High Quality Full Leggings,EUR 12.68,EUR 8.74,31%,EUR,8.0,EUR 0.70,8.0,EUR 0.70,163,96.4%,https://s.click.aliexpress.com/e/_onFnJAK,,,,,,
1005006768148252,https://ae01.alicdn.com/kf/S693f66a14eba473bac659a07f67eee488.jpg,,ROSEGAL Plus Size Grommets PU Leather Patchwork Asymmetrical Tank Top Spring Summer Black Casual Lace Up Vest Women Straps Tops,EUR 20.86,EUR 18.52,11%,EUR,8.0,EUR 1.48,8.0,EUR 1.48,6,100.0%,https://s.click.aliexpress.com/e/_oDgwUdy,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005005219952597,https://ae01.alicdn.com/kf/S1e1a292f523e4eb1a2e38c979dfda3e9R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/229430802/p/1/e/6/t/10301/1100123838090.mp4,Women Turtleneck Sweater Dress Autumn Solid Long Sleeve Casual Elegant Mini Oversized Knitted Dress Winter Clothes,EUR 13.16,EUR 12.62,4%,EUR,8.0,EUR 1.01,8.0,EUR 1.01,72,96.7%,https://s.click.aliexpress.com/e/_ooa3JyW,,,,,,
1005005493637510,https://ae01.alicdn.com/kf/S143dfbe648f1484a93e3e4de75a91fd3c.jpg,,2023 Spring Summer Short Sleeve Pullover O Neck Loose Patchwork Printing Plaid Knitting Office Lady Korean T-shirts for Women,EUR 25.50,EUR 16.57,35%,EUR,8.0,EUR 1.33,8.0,EUR 1.33,45,93.3%,https://s.click.aliexpress.com/e/_oChycju,,,,,,
1005005990364414,https://ae01.alicdn.com/kf/S70f5c2325ff346d3944289b95cb14dd94.jpg,,ROSEGAL Plus Size Flower Printed Graphic T-shirt Heart Buckle Panel Twisted Mesh Flare Sleeve Tops Women's Clothing Casual Tees,EUR 40.06,EUR 20.83,48%,EUR,8.0,EUR 1.67,8.0,EUR 1.67,8,90.0%,https://s.click.aliexpress.com/e/_oECZMH4,,,,,,
1005005555576018,https://ae01.alicdn.com/kf/S2574cdbcf758421d850640d986111287q.jpg,,Spring Summer Streetwear Sequins Patchwork Long Sleeve Shirt Lady Elegant Fashion All-match Cardigan Top Women Sunscreen Blouse,EUR 24.29,EUR 15.31,36%,EUR,8.0,EUR 1.22,8.0,EUR 1.22,11,100.0%,https://s.click.aliexpress.com/e/_opBzhYI,,,,,,
32816553085,https://ae01.alicdn.com/kf/Hd9a494981b23424da0c6a851e615fb9dx.jpg,,SuyaDream Women Lace Camis 70%Real Silk 30%Cotton Lace Camisoles Spandex knits Soft Basic shirt 2022 New Vest Solid colors,EUR 20.91,EUR 11.71,43%,EUR,8.0,EUR 0.94,8.0,EUR 0.94,97,97.9%,https://s.click.aliexpress.com/e/_oDJXy0E,,,,,,
